src_geneid,trg_geneid
10992,10250
9551,6176
5047,2
5337,5585
9351,5745
26986,6233
10982,60491
3172,9753
5440,6877
5716,7316
1399,8471
7159,5764
79084,6635
8718,8742
6217,284393
6636,6627
11335,79813
90678,4633
8662,8665
2057,3145
2033,7157
5433,25920
3329,10523
10014,2623
587,26507
10015,128866
9533,2965
10213,5706
5130,8841
5501,9372
2274,84124
25821,54495
533,9114
9325,6256
5684,5690
351,1504
1271,3572
54464,8906
4792,8087
3190,51585
5434,6921
6165,6230
5340,5275
667,1639
6191,6124
9921,1287
3029,11001
4627,127540
1019,7917
4162,7020
952,5175
7073,7072
1510,7917
6636,23450
999,1434
51366,22938
3172,6742
5211,5654
23626,56902
3815,7006
5045,8858
1398,7454
6123,6130
3172,2271
3551,26133
6223,6175
10286,640
4771,7248
5111,9031
6194,6202
595,4609
10787,8936
6134,6144
2632,5836
5515,596
3172,7768
10006,5062
7046,79183
6118,5983
6135,6129
27095,284306
3560,6464
5595,22938
5164,91574
1026,5934
2622,23560
10006,56243
217,11161
26019,6230
55011,79657
6224,80324
51520,91574
969,6636
5786,57617
23779,663
24140,55276
10574,10524
581,836
7046,142891
25929,6634
3716,3718
7409,1956
6136,116832
7372,10289
10301,10813
4200,5182
7277,6188
9440,219541
2125,3713
2138,23543
5217,7408
11007,164592
3108,3123
29085,29947
6625,6627
836,1017
5050,11161
3897,3678
8764,4049
6418,1020
23621,2923
1432,995
50650,387
23193,5589
1942,1945
3172,79691
6883,2962
25934,9869
5554,5555
4690,4915
5578,8436
3172,79084
2108,10999
9125,23019
5328,3482
5436,902
51593,10989
79003,23468
5439,6877
8682,8772
7249,7531
2001,6210
4116,6429
1981,6634
9150,1869
7280,1114
4214,5599
23450,10474
51100,56904
2244,3690
3035,55157
2353,10362
5518,5522
8243,10189
2827,2835
51367,10248
3725,3054
7409,2547
2113,860
5335,27040
55588,892
4714,5217
1022,25920
6209,6155
80223,5867
8976,29993
79153,89978
8243,10181
2694,6948
3232,3233
1478,11051
9128,5725
3029,283828
1973,219541
22938,26986
9342,10938
7045,1284
284403,6908
689,3219
3987,7114
55145,79576
6774,26353
6202,6123
3574,3575
1763,6119
5701,5716
5588,7423
1130,1460
3172,335
2261,3662
129880,203427
5744,5745
1027,595
3866,149371
3066,11091
53826,7088
26986,6207
3952,6774
902,10534
5976,3190
1238,10803
6234,1937
9343,5725
81889,286552
1045,3651
4830,6019
1838,8495
9611,4204
2107,6192
5433,1478
6303,55791
64769,83746
2963,3188
84164,51003
6628,10189
7277,9070
4729,4730
6154,6156
2534,2049
891,991
6317,6318
79890,5878
9457,23619
598,8660
3396,55651
4174,6117
3607,84749
9141,57562
462,5340
9818,57511
6634,6629
2904,3603
7417,3098
84458,79813
4208,6667
6206,6217
5238,24140
4716,5080
3187,10914
891,29924
5516,5520
5604,185
6218,2197
22917,57829
23299,1639
53981,10189
7546,10231
3956,3959
2532,6347
302,2885
10419,6632
6462,59
8764,7185
54507,59277
2521,53981
999,402120
5217,51466
478,1515
7431,4831
5694,5708
9416,8106
6633,6427
7157,7832
672,1487
5690,7314
1270,2670
79084,6633
1944,1946
10262,10992
5607,6300
4644,5813
8813,54995
64106,8620
6147,283341
22916,10291
6234,83755
5335,5587
9564,2242
6201,1981
672,4077
54536,11336
6881,4331
23406,240
56144,333
359,362
10771,56946
3172,26061
1284,1288
6678,10802
6627,7307
9048,2676
2335,4318
7430,57147
3747,3748
1991,12
3836,6728
57154,7314
3172,8218
2241,4058
1376,51360
5704,5720
2887,3480
3458,6775
6125,8562
5425,5111
7486,9533
1017,23594
7057,1277
5441,9416
83480,140801
2664,998
6234,1981
3192,7072
6613,84676
9349,6157
3172,10135
1164,22950
6203,6141
85407,85409
4291,29959
1437,3558
7164,8669
6872,5933
10016,23593
654817,1460
7965,51520
3065,64800
55437,6885
2963,6923
64395,7112
51,2199
2332,4691
1025,7936
1641,10982
5441,55718
1742,57502
57158,859
6883,2068
57120,85508
27,4330
10999,55902
1387,4776
857,2813
6187,6227
56477,2826
6201,6167
2138,51804
6125,6159
10919,11278
2936,6390
1741,8825
85824,140801
3172,6754
4188,157773
5825,1292
10301,1915
9939,55110
51639,6635
5441,2963
7046,1124
5062,30011
3320,5884
3172,79188
1939,29927
6129,6234
566,3491
84164,64219
2549,3643
5093,6626
1477,10946
3866,23641
5290,2776
4163,4793
2107,6229
2891,2898
2332,5725
475,540
174,1048
4067,3932
10750,89796
3064,10915
54443,989
5695,5707
4686,7514
5435,79717
5682,5698
3172,56997
7402,1756
6233,8662
1386,3171
3235,10451
999,6208
4103,3105
1013,1014
2070,8301
23710,64422
27106,57563
2647,5764
4089,4893
1999,9439
5693,6320
55894,1235
6123,6217
4904,9128
3856,1956
11030,26508
9378,64130
6655,10640
952,6502
3172,29087
3188,6427
57761,10524
6881,2965
998,4296
5089,283234
1407,4188
2130,7718
960,3385
6202,8668
8874,9375
2962,6636
3297,7520
5435,8683
7157,23049
6347,6364
64225,79594
6223,8664
6671,1869
2521,51692
7763,7189
84623,7827
1278,50509
4507,55276
6223,6128
9367,2664
6628,134353
54874,138199
8941,87
10737,10739
2773,64407
2764,9535
29894,1478
4005,10982
7431,54474
4144,79711
1003,3383
5111,7157
55885,79800
1046,7503
6188,6128
8027,10617
6612,10054
3558,3559
6452,7018
11020,51668
10142,10426
6125,23173
4286,7329
5984,10714
2130,9242
204851,3233
6152,6165
6874,2962
8337,7328
5433,6431
3866,51322
1950,6196
57555,10207
308,836
6165,6210
3717,9021
5465,10062
63971,164
4155,8550
10276,9223
6927,5858
4729,6925
4093,5714
3172,25979
5001,4999
5683,5685
5335,387
8861,89884
3172,55192
1173,10320
4116,51692
23404,54512
7083,9094
7534,8795
5706,6464
801,5261
2521,5439
5441,9329
6125,10775
2958,2959
11157,6606
3172,10949
1399,7535
5194,5824
7189,128178
7186,7293
25831,94233
10138,4613
5757,1017
1938,9945
6927,7037
51280,339448
3567,6037
6632,3178
6256,8031
595,890
705,79954
7485,10060
8666,7458
2534,5336
22938,3516
80351,7013
6239,79813
26292,55701
4356,10769
2521,10421
1615,5859
3172,25980
4792,23321
7804,4043
6155,6165
11052,79637
6294,9667
3175,125
5430,6193
1993,3192
5359,79050
5618,1154
8243,6632
5977,359948
22916,9150
284131,5636
920,3689
6133,6143
3172,55161
2130,2521
6155,6193
4830,6236
7529,3667
2138,6495
744,64282
3172,80237
5091,5162
325,722
3630,3667
23764,4899
9892,8473
3175,5105
7422,7450
10181,5436
4188,84527
2100,6714
6844,9217
5686,5702
3172,7355
2771,2782
7314,56893
2194,3156
920,202
159,23438
3191,6429
2778,3973
6637,7307
38,28965
6625,6626
613,5335
5970,7291
10076,8541
84675,84676
5436,2963
3336,1400
114990,7040
10574,1400
5747,3690
6228,6129
8500,5789
6206,27335
6389,54949
6233,25873
4660,5595
3172,10116
5204,9141
6926,9496
57143,84274
7570,51710
1161,2067
1737,25953
367,9282
5976,55191
3684,550
6119,57804
6885,51701
3172,5460
6230,3608
10262,26039
27106,57088
6137,10250
5431,2968
6230,9349
2107,6210
2483,6871
5433,2961
837,838
5910,22920
2280,6262
3169,54715
2963,7307
3172,53
28996,7329
1431,8655
4089,86781
6165,6222
6152,6171
3092,1211
4441,9261
7529,4893
3105,3107
5691,5702
5970,3725
8894,7088
23595,6118
88,4659
57553,81876
51691,118460
6667,7342
8021,10762
5709,5718
6775,26353
3172,9221
928,3691
7372,22984
6637,6427
1915,6125
3175,10157
51019,51631
1736,10528
5441,6633
7046,80349
1386,4783
5981,595
3133,3135
2967,6118
51517,2885
9956,28960
5432,10291
5595,6714
54880,10014
3172,8766
2960,4331
6231,90121
1964,1965
661,9330
2962,5437
3172,80219
4830,23438
3676,58494
2782,94235
5434,8732
5913,6478
5579,6810
6158,11224
2534,2904
2204,4067
4153,6399
58475,341116
10413,7003
4682,29880
801,4760
6139,6168
7554,4090
4110,81565
6230,7311
6138,6143
6188,8661
558,2885
1773,4609
2778,2768
3178,3191
5436,3192
6188,6155
1020,1021
1815,2885
4301,5819
30845,57142
5888,5890
1411,1442
8317,55388
7410,4752
10672,2185
594,2138
81,5693
890,4176
4311,5291
7709,2969
5913,10657
3718,7852
4686,1022
8178,5430
22826,3183
4292,54802
94025,3956
427,23339
3757,79577
857,5957
9540,1937
6885,10454
23020,3183
4830,4833
6915,2776
7082,5784
5020,5021
6160,6201
6422,7471
2139,9444
6229,8669
10213,5720
9815,5063
3213,3232
4625,5836
10241,79797
2274,4176
4188,9841
2107,6202
27181,89790
4904,6431
7088,7101
6161,6171
10714,57804
3251,55093
8666,8669
57178,367
6154,6227
5711,10197
3281,51019
5432,1915
2353,10363
7341,7358
55243,7827
5888,1107
3190,8683
22938,7421
23451,51747
25885,284393
6154,10514
10241,27301
6147,85824
9482,4905
5905,7341
1796,5295
7554,4087
25,5925
19,8772
4999,10926
11075,9737
2532,5818
2908,6605
220988,10421
5058,9402
1493,29851
6158,6210
6827,2965
5981,1019
30816,6509
1759,6453
79036,164127
22982,84264
2246,6857
11224,80324
6258,80055
7132,7329
51639,1665
22916,7936
123016,5108
2623,3145
81889,283828
9612,862
9318,7025
3134,3135
3329,6629
6628,7884
2767,2784
6147,402120
6231,6132
284217,3339
650,655
6237,369
4803,5340
7187,5604
6136,6146
2335,4224
3029,286552
3973,5740
85824,284393
3172,10438
4193,7528
3175,54929
6135,6189
5440,9329
1965,6208
2099,8554
22916,2968
5757,8290
129563,10980
3265,3845
2885,3937
10914,9939
51585,53981
6217,6633
6143,6164
4736,51602
6218,6227
2963,5725
1025,25920
3676,3678
3559,6774
5432,6879
4985,2770
51728,91947
4086,8878
5595,9759
9219,7157
2697,2705
799,8600
1280,6678
1674,23336
3320,4089
10399,3184
1855,408
1285,4147
5459,7007
3704,5315
6452,6850
22916,10236
3183,3188
3172,10791
6228,6193
10301,9869
4637,7414
23059,1191
1964,25873
6143,6193
6521,762
9255,9454
94121,3630
51002,112858
1174,10389
5879,5910
8562,25942
8775,9482
1837,23597
6637,10291
11030,26505
3066,5036
5594,6197
10092,6191
3172,54556
3184,10421
6125,51121
6175,6205
6432,27316
130672,140032
25843,4171
5433,10907
6640,361
3175,10204
3225,7409
604,7704
3172,1351
6203,7311
10915,51588
6136,6122
3320,11091
30,10455
5644,6085
3303,5830
7464,51592
595,1875
3190,10189
6773,6778
6157,6160
10316,55851
1609,387
10241,91056
999,6143
6662,4094
3106,3133
11007,26150
6156,6124
1956,3320
1950,2065
4211,5089
7157,1938
10153,79039
6123,6231
79797,80321
4140,5894
4904,10992
5441,3185
301,4331
57332,6015
5699,5716
22826,10907
2309,3551
8818,54344
905,1022
158,6713
3021,10919
10243,11337
5897,3843
23641,54552
58,22948
8665,1915
1869,2965
4904,4670
87,3185
6303,22980
9349,11224
2245,221472
57554,1501
10007,55577
8751,6714
6294,1105
6863,6870
6462,5355
8165,26292
2185,9564
1871,5934
576,55805
2026,2027
999,29927
6123,6133
2936,4951
4086,83871
5434,2976
240,2885
6066,7157
11276,23062
3172,4738
6872,6908
902,5432
1413,1417
7436,5054
3727,8061
30001,23071
65265,28964
6927,5194
6217,1965
7329,9094
3172,7009
1973,6224
5693,5700
6375,2829
6634,23020
51517,253943
3433,3434
3827,2147
163,130399
3551,4793
9328,171568
1387,7161
5204,92935
6137,6170
186,7704
506,25821
8165,89876
5584,8878
3172,84518
2986,3043
87,5696
1742,2901
673,3265
29894,57819
28996,94241
4809,6633
1742,55227
5694,5709
6279,6283
2712,728294
4690,8651
3659,6772
11051,11052
11316,9276
3312,3065
5433,10946
5054,5327
5366,581
10528,26156
3183,10291
4322,63827
3568,6386
6305,8898
1983,3646
9564,30011
5950,7276
1740,1739
6631,57599
1738,8050
1233,156
6223,6203
6927,10112
2971,5441
79833,6636
4188,113655
1740,3739
5704,9861
554,3054
6631,6635
9521,9255
581,9540
5637,5818
2192,3339
6773,6774
3175,54814
4860,55791
10013,219541
988,81620
1915,6160
1387,5928
4236,84950
7046,79674
5925,7704
2957,6884
2934,2185
10321,22862
8243,27316
3175,4190
9443,80306
55588,112950
896,27335
1760,10658
54874,91647
8091,10401
5441,6636
142,836
3670,10951
2521,5093
55662,140462
9368,4986
1462,1956
10563,1937
4190,5236
154,64343
51076,79873
4058,5921
51466,322
6878,2961
6430,23451
1477,6635
79444,840
11128,140801
10209,10775
9282,9862
11267,84313
896,1874
7186,8792
64219,126070
4110,79959
9277,10199
10492,3192
6645,3768
3172,25876
6209,8664
7535,2185
7529,5534
27106,57048
6629,10992
7317,4255
5433,6917
896,1019
1993,5976
3866,150483
11277,26150
3586,6772
401,5566
10788,391
6223,1973
1230,3579
3172,64981
3172,8078
5376,5824
5695,5718
2213,5777
22916,9128
10621,10622
6141,11100
6208,116832
5050,60492
22929,9094
3784,10008
1939,80308
11127,9126
3502,3505
51692,8106
2130,55329
2495,2512
9530,8718
6193,6130
7409,998
60,7170
6429,10189
4739,64780
10923,11033
7425,10422
84899,85369
5430,3191
23521,8661
3184,6432
7186,170082
2166,7374
10621,5440
6167,6170
3065,3621
6201,25873
4000,116983
3303,3832
1647,23645
10436,1510
2571,23498
5540,6262
2335,6383
2670,9729
998,392
4329,23633
368,94160
4926,10274
6161,6181
22803,5073
1139,5295
3565,9402
10628,7295
2794,55153
1855,5494
6135,6142
4790,23321
2775,8601
325,2213
118460,84277
8487,11218
55278,90353
2771,4924
6883,2965
2157,7450
5707,5713
2113,2353
3172,6469
93,8200
4706,55304
10235,3845
1021,1869
57154,11137
10907,51692
8648,6256
8697,25788
965,3383
6599,5430
7322,55611
10743,54997
10629,10474
3172,9213
6135,6167
1719,5933
9590,156
3603,3751
7290,25842
5216,5295
11128,2976
6274,6277
3702,27040
5438,2966
896,1022
9969,84246
2885,3655
9874,25842
6907,3832
9882,57634
6137,6230
5701,5689
2735,7546
6141,6227
6230,8666
55643,60492
57534,1601
172,6183
23451,23020
10399,79954
2104,92906
5434,8683
2963,6625
3172,6293
57154,79612
2892,4067
6135,6152
87,26136
672,7158
2739,29880
8451,10987
3172,7756
23412,51122
6188,402120
648,6015
56144,2597
10138,7528
7416,581
529,245972
6872,2961
999,51727
6627,9128
1996,3184
6714,64866
90,7040
6223,8662
785,10607
1385,7020
4739,5781
8458,3178
1040,64849
5015,5949
11102,8994
3172,60386
26287,7273
10248,10799
55272,84128
5194,5251
9337,4849
5430,3178
573,9529
94005,5329
3082,3569
6137,6217
9612,4654
23020,23450
5981,23649
6642,57590
1457,4609
5562,23148
6209,8665
4602,7329
3172,58985
7846,403
1660,6426
2885,6774
6874,11016
3565,3589
1060,6612
5727,5979
32,6528
3827,1991
1027,1019
64800,11315
378,381
3675,7106
3066,22938
23098,30000
3481,3487
4143,64172
333,334
2962,3178
25876,79666
6217,7153
509,4709
8440,56243
4089,57111
9844,3055
3172,2773
7412,7450
65990,10989
3172,54814
1440,3976
5093,6427
891,51343
4736,10514
3156,3158
5295,1399
10556,51119
10988,51069
7038,5034
5170,55311
5422,5984
3880,9146
5435,3191
4850,9337
2794,23560
2967,5432
728642,6128
6168,6170
10933,114932
8841,8726
4060,1278
5170,84433
4691,6129
9026,1212
9260,7169
595,894
5433,5437
2648,29117
2591,11226
7089,7181
3172,55014
7051,7053
51361,58500
10285,6633
598,5883
6634,3190
7919,90423
3172,10567
1983,6208
716,718
1937,51366
6874,6882
388,398
6189,6208
4666,148252
5316,5087
1950,2015
5531,84823
3837,862
84708,253980
4607,7273
1487,10589
914,9046
22916,1660
3172,92595
5435,5439
6125,1457
5163,8309
23246,55226
5595,11007
5175,7422
119,8825
3172,9824
51742,55127
2028,7361
10947,55835
8106,10421
4233,5781
867,23607
983,5347
4857,55100
5997,5998
54819,1915
1487,5925
2107,6171
5573,8165
2962,6637
6508,760
25,472
1950,3630
9611,1105
3175,7366
2139,23132
23244,9126
2923,6774
1874,4692
1811,3122
2770,6001
1967,80262
1363,55791
3175,55039
5704,5695
4706,55733
7041,1399
8243,10111
6141,6193
4914,1399
22927,5579
2959,2968
9972,9688
4605,6470
27148,2737
38,3032
4782,84298
51236,23649
10116,81543
30846,23301
166,6142
5700,7415
1990,5266
9647,5058
9559,6642
5580,5163
10949,10189
5702,5713
506,10540
9255,92935
4205,6517
58484,29108
2107,6193
60,8904
9935,25851
5439,220988
3172,6093
4809,26747
8243,10274
5692,5700
7082,1366
6426,10236
6165,51121
3175,835
5714,7314
10213,5691
931,963
6122,6133
578,581
4736,6165
9564,23607
3561,3575
10001,9282
6193,27335
10376,10576
81620,4175
6927,3929
55090,112950
5925,1523
7159,8027
4356,84273
7409,2185
2710,84883
8115,10241
6908,9328
10181,4904
3172,10946
65264,79666
3685,961
1432,9149
6139,6232
2065,5295
6654,8440
2072,56949
8431,2494
9319,84708
10399,2782
11269,1633
3185,4670
760,3329
3866,84832
9277,11103
6880,84060
57804,5558
6625,83443
928,3655
4086,121268
8667,1975
6495,7091
64601,57617
10291,3608
928,3675
4215,8737
3736,26047
1499,1050
11066,6635
4068,8832
5633,5634
11224,283341
9277,26574
166,2960
6168,116832
2521,6431
2873,9318
4179,7106
5359,80125
6235,9045
472,5884
4790,5934
6877,2960
6626,3187
5080,1045
5715,5721
10063,9094
5295,7409
672,6772
55088,57213
5071,5414
2103,10499
5591,4790
10775,55176
9075,9076
941,3567
169522,3754
2908,3192
9672,1523
7030,7942
57472,29883
1017,1018
5689,10197
4301,8239
3921,8661
2060,9185
537,283
4998,5700
2775,2783
5601,3725
84218,5879
1478,3183
4783,11016
51684,58526
5451,6927
8175,51692
2185,6464
30001,5034
5901,10204
6167,116832
2047,2051
1634,1288
9031,6605
2353,8986
4036,1601
2874,2801
10949,220988
5700,5702
6201,8894
3065,3320
2707,2709
1080,5243
1108,8932
84896,113451
160,7913
6927,9784
1672,55894
6714,6464
226,230
6218,6129
5373,79877
3172,5695
2521,220988
3839,27106
8349,3329
7013,22919
22827,25940
58533,6642
302,51365
9551,339230
2971,9330
26133,8737
920,5295
1983,8894
9342,3480
4809,3178
142,7150
6714,6004
57154,3622
51639,6426
2006,2200
5311,23607
8878,6622
1874,2968
5111,995
1291,1284
1040,26266
23590,115209
